,Simulator Time,Packet Ident,Packet Create,Packet Time to Creation,Packet Transmission Delay,Packet Propagation Delay,Packet Queueing Delay
119,30.264,120,0.952,29.312,0.314,0.2,28.798
120,30.514,121,0.96,29.554,0.314,0.2,29.04
121,30.764,122,0.968,29.796,0.314,0.2,29.282
122,31.014,123,0.976,30.038,0.314,0.2,29.524
123,31.264,124,0.984,30.28,0.314,0.2,29.766
124,31.514,125,0.992,30.522,0.314,0.2,30.008
125,31.764,126,1.0,30.764,0.314,0.2,30.25
126,32.014,127,1.008,31.006,0.314,0.2,30.492
127,32.264,128,1.016,31.248,0.314,0.2,30.734
128,32.514,129,1.024,31.49,0.314,0.2,30.976
129,32.764,130,1.032,31.732,0.314,0.2,31.218
130,33.014,131,1.04,31.974,0.314,0.2,31.46
131,33.264,132,1.048,32.216,0.314,0.2,31.702
132,33.514,133,1.056,32.458,0.314,0.2,31.944
133,33.764,134,1.064,32.7,0.314,0.2,32.186
134,34.014,135,1.072,32.942,0.314,0.2,32.428
135,34.264,136,1.08,33.184,0.314,0.2,32.67
136,34.514,137,1.088,33.426,0.314,0.2,32.912
137,34.764,138,1.096,33.668,0.314,0.2,33.154
138,35.014,139,1.104,33.91,0.314,0.2,33.396
139,35.264,140,1.112,34.152,0.314,0.2,33.638
140,35.514,141,1.12,34.394,0.314,0.2,33.88
141,35.764,142,1.128,34.636,0.314,0.2,34.122
142,36.014,143,1.136,34.878,0.314,0.2,34.364
143,36.264,144,1.144,35.12,0.314,0.2,34.606
144,36.514,145,1.152,35.362,0.314,0.2,34.848
145,36.764,146,1.16,35.604,0.314,0.2,35.09
146,37.014,147,1.168,35.846,0.314,0.2,35.332
147,37.264,148,1.176,36.088,0.314,0.2,35.574
148,37.514,149,1.184,36.33,0.314,0.2,35.816
149,37.764,150,1.192,36.572,0.314,0.2,36.058
150,38.014,151,1.2,36.814,0.314,0.2,36.3
151,38.264,152,1.208,37.056,0.314,0.2,36.542
152,38.514,153,1.216,37.298,0.314,0.2,36.784
153,38.764,154,1.224,37.54,0.314,0.2,37.026
154,39.014,155,1.232,37.782,0.314,0.2,37.268
155,39.264,156,1.24,38.024,0.314,0.2,37.51
156,39.514,157,1.248,38.266,0.314,0.2,37.752
157,39.764,158,1.256,38.508,0.314,0.2,37.994
158,40.014,159,1.264,38.75,0.314,0.2,38.236
159,40.264,160,1.272,38.992,0.314,0.2,38.478
160,40.514,161,1.28,39.234,0.314,0.2,38.72
161,40.764,162,1.288,39.476,0.314,0.2,38.962
162,41.014,163,1.296,39.718,0.314,0.2,39.204
163,41.264,164,1.304,39.96,0.314,0.2,39.446
164,41.514,165,1.312,40.202,0.314,0.2,39.688
165,41.764,166,1.32,40.444,0.314,0.2,39.93
166,42.014,167,1.328,40.686,0.314,0.2,40.172
167,42.264,168,1.336,40.928,0.314,0.2,40.414
168,42.514,169,1.344,41.17,0.314,0.2,40.656
169,42.764,170,1.352,41.412,0.314,0.2,40.898
170,43.014,171,1.36,41.654,0.314,0.2,41.14
171,43.264,172,1.368,41.896,0.314,0.2,41.382
172,43.514,173,1.376,42.138,0.314,0.2,41.624
173,43.764,174,1.384,42.38,0.314,0.2,41.866
174,44.014,175,1.392,42.622,0.314,0.2,42.108
175,44.264,176,1.4,42.864,0.314,0.2,42.35
176,44.514,177,1.408,43.106,0.314,0.2,42.592
177,44.764,178,1.416,43.348,0.314,0.2,42.834
178,45.014,179,1.424,43.59,0.314,0.2,43.076
179,45.264,180,1.432,43.832,0.314,0.2,43.318
180,45.514,181,1.44,44.074,0.314,0.2,43.56
181,45.764,182,1.448,44.316,0.314,0.2,43.802
182,46.014,183,1.456,44.558,0.314,0.2,44.044
183,46.264,184,1.464,44.8,0.314,0.2,44.286
184,46.514,185,1.472,45.042,0.314,0.2,44.528
185,46.764,186,1.48,45.284,0.314,0.2,44.77
186,47.014,187,1.488,45.526,0.314,0.2,45.012
187,47.264,188,1.496,45.768,0.314,0.2,45.254
188,47.514,189,1.504,46.01,0.314,0.2,45.496
189,47.764,190,1.512,46.252,0.314,0.2,45.738
190,48.014,191,1.52,46.494,0.314,0.2,45.98
191,48.264,192,1.528,46.736,0.314,0.2,46.222
192,48.514,193,1.536,46.978,0.314,0.2,46.464
193,48.764,194,1.544,47.22,0.314,0.2,46.706
194,49.014,195,1.552,47.462,0.314,0.2,46.948
195,49.264,196,1.56,47.704,0.314,0.2,47.19
196,49.514,197,1.568,47.946,0.314,0.2,47.432
197,49.764,198,1.576,48.188,0.314,0.2,47.674
198,50.014,199,1.584,48.43,0.314,0.2,47.916
199,50.264,200,1.592,48.672,0.314,0.2,48.158
200,50.514,201,1.6,48.914,0.314,0.2,48.4
201,50.764,202,1.608,49.156,0.314,0.2,48.642
202,51.014,203,1.616,49.398,0.314,0.2,48.884
203,51.264,204,1.624,49.64,0.314,0.2,49.126
204,51.514,205,1.632,49.882,0.314,0.2,49.368
205,51.764,206,1.64,50.124,0.314,0.2,49.61
206,52.014,207,1.648,50.366,0.314,0.2,49.852
207,52.264,208,1.656,50.608,0.314,0.2,50.094
208,52.514,209,1.664,50.85,0.314,0.2,50.336
209,52.764,210,1.672,51.092,0.314,0.2,50.578
210,53.014,211,1.68,51.334,0.314,0.2,50.82
211,53.264,212,1.688,51.576,0.314,0.2,51.062
212,53.514,213,1.696,51.818,0.314,0.2,51.304
213,53.764,214,1.704,52.06,0.314,0.2,51.546
214,54.014,215,1.712,52.302,0.314,0.2,51.788
215,54.264,216,1.72,52.544,0.314,0.2,52.03
216,54.514,217,1.728,52.786,0.314,0.2,52.272
217,54.764,218,1.736,53.028,0.314,0.2,52.514
218,55.014,219,1.744,53.27,0.314,0.2,52.756
219,55.264,220,1.752,53.512,0.314,0.2,52.998
220,55.514,221,1.76,53.754,0.314,0.2,53.24
221,55.764,222,1.768,53.996,0.314,0.2,53.482
222,56.014,223,1.776,54.238,0.314,0.2,53.724
223,56.264,224,1.784,54.48,0.314,0.2,53.966
224,56.514,225,1.792,54.722,0.314,0.2,54.208
225,56.764,226,1.8,54.964,0.314,0.2,54.45
226,57.014,227,1.808,55.206,0.314,0.2,54.692
227,57.264,228,1.816,55.448,0.314,0.2,54.934
228,57.514,229,1.824,55.69,0.314,0.2,55.176
229,57.764,230,1.832,55.932,0.314,0.2,55.418
230,58.014,231,1.84,56.174,0.314,0.2,55.66
231,58.264,232,1.848,56.416,0.314,0.2,55.902
232,58.514,233,1.856,56.658,0.314,0.2,56.144
233,58.764,234,1.864,56.9,0.314,0.2,56.386
234,59.014,235,1.872,57.142,0.314,0.2,56.628
235,59.264,236,1.88,57.384,0.314,0.2,56.87
236,59.514,237,1.888,57.626,0.314,0.2,57.112
237,59.764,238,1.896,57.868,0.314,0.2,57.354
238,60.014,239,1.904,58.11,0.314,0.2,57.596
239,60.264,240,1.912,58.352,0.314,0.2,57.838
240,60.514,241,1.92,58.594,0.314,0.2,58.08
241,60.764,242,1.928,58.836,0.314,0.2,58.322
242,61.014,243,1.936,59.078,0.314,0.2,58.564
243,61.264,244,1.944,59.32,0.314,0.2,58.806
244,61.514,245,1.952,59.562,0.314,0.2,59.048
245,61.764,246,1.96,59.804,0.314,0.2,59.29
246,62.014,247,1.968,60.046,0.314,0.2,59.532
247,62.264,248,1.976,60.288,0.314,0.2,59.774
248,62.514,249,1.984,60.53,0.314,0.2,60.016
249,62.764,250,1.992,60.772,0.314,0.2,60.258
250,63.014,251,2.0,61.014,0.314,0.2,60.5
251,63.264,252,2.008,61.256,0.314,0.2,60.742
252,63.514,253,2.016,61.498,0.314,0.2,60.984
253,63.764,254,2.024,61.74,0.314,0.2,61.226
254,64.014,255,2.032,61.982,0.314,0.2,61.468
255,64.264,256,2.04,62.224,0.314,0.2,61.71
256,64.514,257,2.048,62.466,0.314,0.2,61.952
257,64.764,258,2.056,62.708,0.314,0.2,62.194
258,65.014,259,2.064,62.95,0.314,0.2,62.436
259,65.264,260,2.072,63.192,0.314,0.2,62.678
260,65.514,261,2.08,63.434,0.314,0.2,62.92
261,65.764,262,2.088,63.676,0.314,0.2,63.162
262,66.014,263,2.096,63.918,0.314,0.2,63.404
263,66.264,264,2.104,64.16,0.314,0.2,63.646
264,66.514,265,2.112,64.402,0.314,0.2,63.888
265,66.764,266,2.12,64.644,0.314,0.2,64.13
266,67.014,267,2.128,64.886,0.314,0.2,64.372
267,67.264,268,2.136,65.128,0.314,0.2,64.614
268,67.514,269,2.144,65.37,0.314,0.2,64.856
269,67.764,270,2.152,65.612,0.314,0.2,65.098
270,68.014,271,2.16,65.854,0.314,0.2,65.34
271,68.264,272,2.168,66.096,0.314,0.2,65.582
272,68.514,273,2.176,66.338,0.314,0.2,65.824
273,68.764,274,2.184,66.58,0.314,0.2,66.066
274,69.014,275,2.192,66.822,0.314,0.2,66.308
275,69.264,276,2.2,67.064,0.314,0.2,66.55
276,69.514,277,2.208,67.306,0.314,0.2,66.792
277,69.764,278,2.216,67.548,0.314,0.2,67.034
278,70.014,279,2.224,67.79,0.314,0.2,67.276
279,70.264,280,2.232,68.032,0.314,0.2,67.518
280,70.514,281,2.24,68.274,0.314,0.2,67.76
281,70.764,282,2.248,68.516,0.314,0.2,68.002
282,71.014,283,2.256,68.758,0.314,0.2,68.244
283,71.264,284,2.264,69.0,0.314,0.2,68.486
284,71.514,285,2.272,69.242,0.314,0.2,68.728
285,71.764,286,2.28,69.484,0.314,0.2,68.97
286,72.014,287,2.288,69.726,0.314,0.2,69.212
287,72.264,288,2.296,69.968,0.314,0.2,69.454
288,72.514,289,2.304,70.21,0.314,0.2,69.696
289,72.764,290,2.312,70.452,0.314,0.2,69.938
290,73.014,291,2.32,70.694,0.314,0.2,70.18
291,73.264,292,2.328,70.936,0.314,0.2,70.422
292,73.514,293,2.336,71.178,0.314,0.2,70.664
293,73.764,294,2.344,71.42,0.314,0.2,70.906
294,74.014,295,2.352,71.662,0.314,0.2,71.148
295,74.264,296,2.36,71.904,0.314,0.2,71.39
296,74.514,297,2.368,72.146,0.314,0.2,71.632
297,74.764,298,2.376,72.388,0.314,0.2,71.874
298,75.014,299,2.384,72.63,0.314,0.2,72.116
299,75.264,300,2.392,72.872,0.314,0.2,72.358
300,75.514,301,2.4,73.114,0.314,0.2,72.6
301,75.764,302,2.408,73.356,0.314,0.2,72.842
302,76.014,303,2.416,73.598,0.314,0.2,73.084
303,76.264,304,2.424,73.84,0.314,0.2,73.326
304,76.514,305,2.432,74.082,0.314,0.2,73.568
305,76.764,306,2.44,74.324,0.314,0.2,73.81
306,77.014,307,2.448,74.566,0.314,0.2,74.052
307,77.264,308,2.456,74.808,0.314,0.2,74.294
308,77.514,309,2.464,75.05,0.314,0.2,74.536
309,77.764,310,2.472,75.292,0.314,0.2,74.778
310,78.014,311,2.48,75.534,0.314,0.2,75.02
311,78.264,312,2.488,75.776,0.314,0.2,75.262
312,78.514,313,2.496,76.018,0.314,0.2,75.504
313,78.764,314,2.504,76.26,0.314,0.2,75.746
314,79.014,315,2.512,76.502,0.314,0.2,75.988
315,79.264,316,2.52,76.744,0.314,0.2,76.23
316,79.514,317,2.528,76.986,0.314,0.2,76.472
317,79.764,318,2.536,77.228,0.314,0.2,76.714
318,80.014,319,2.544,77.47,0.314,0.2,76.956
319,80.264,320,2.552,77.712,0.314,0.2,77.198
320,80.514,321,2.56,77.954,0.314,0.2,77.44
321,80.764,322,2.568,78.196,0.314,0.2,77.682
322,81.014,323,2.576,78.438,0.314,0.2,77.924
323,81.264,324,2.584,78.68,0.314,0.2,78.166
324,81.514,325,2.592,78.922,0.314,0.2,78.408
325,81.764,326,2.6,79.164,0.314,0.2,78.65
326,82.014,327,2.608,79.406,0.314,0.2,78.892
327,82.264,328,2.616,79.648,0.314,0.2,79.134
328,82.514,329,2.624,79.89,0.314,0.2,79.376
329,82.764,330,2.632,80.132,0.314,0.2,79.618
330,83.014,331,2.64,80.374,0.314,0.2,79.86
331,83.264,332,2.648,80.616,0.314,0.2,80.102
332,83.514,333,2.656,80.858,0.314,0.2,80.344
333,83.764,334,2.664,81.1,0.314,0.2,80.586
334,84.014,335,2.672,81.342,0.314,0.2,80.828
335,84.264,336,2.68,81.584,0.314,0.2,81.07
336,84.514,337,2.688,81.826,0.314,0.2,81.312
337,84.764,338,2.696,82.068,0.314,0.2,81.554
338,85.014,339,2.704,82.31,0.314,0.2,81.796
339,85.264,340,2.712,82.552,0.314,0.2,82.038
340,85.514,341,2.72,82.794,0.314,0.2,82.28
341,85.764,342,2.728,83.036,0.314,0.2,82.522
342,86.014,343,2.736,83.278,0.314,0.2,82.764
343,86.264,344,2.744,83.52,0.314,0.2,83.006
344,86.514,345,2.752,83.762,0.314,0.2,83.248
345,86.764,346,2.76,84.004,0.314,0.2,83.49
346,87.014,347,2.768,84.246,0.314,0.2,83.732
347,87.264,348,2.776,84.488,0.314,0.2,83.974
348,87.514,349,2.784,84.73,0.314,0.2,84.216
349,87.764,350,2.792,84.972,0.314,0.2,84.458
350,88.014,351,2.8,85.214,0.314,0.2,84.7
351,88.264,352,2.808,85.456,0.314,0.2,84.942
352,88.514,353,2.816,85.698,0.314,0.2,85.184
353,88.764,354,2.824,85.94,0.314,0.2,85.426
354,89.014,355,2.832,86.182,0.314,0.2,85.668
355,89.264,356,2.84,86.424,0.314,0.2,85.91
356,89.514,357,2.848,86.666,0.314,0.2,86.152
357,89.764,358,2.856,86.908,0.314,0.2,86.394
358,90.014,359,2.864,87.15,0.314,0.2,86.636
359,90.264,360,2.872,87.392,0.314,0.2,86.878
360,90.514,361,2.88,87.634,0.314,0.2,87.12
361,90.764,362,2.888,87.876,0.314,0.2,87.362
362,91.014,363,2.896,88.118,0.314,0.2,87.604
363,91.264,364,2.904,88.36,0.314,0.2,87.846
364,91.514,365,2.912,88.602,0.314,0.2,88.088
365,91.764,366,2.92,88.844,0.314,0.2,88.33
366,92.014,367,2.928,89.086,0.314,0.2,88.572
367,92.264,368,2.936,89.328,0.314,0.2,88.814
368,92.514,369,2.944,89.57,0.314,0.2,89.056
369,92.764,370,2.952,89.812,0.314,0.2,89.298
370,93.014,371,2.96,90.054,0.314,0.2,89.54
371,93.264,372,2.968,90.296,0.314,0.2,89.782
372,93.514,373,2.976,90.538,0.314,0.2,90.024
373,93.764,374,2.984,90.78,0.314,0.2,90.266
374,94.014,375,2.992,91.022,0.314,0.2,90.508
375,94.264,376,3.0,91.264,0.314,0.2,90.75
376,94.514,377,3.008,91.506,0.314,0.2,90.992
377,94.764,378,3.016,91.748,0.314,0.2,91.234
378,95.014,379,3.024,91.99,0.314,0.2,91.476
379,95.264,380,3.032,92.232,0.314,0.2,91.718
380,95.514,381,3.04,92.474,0.314,0.2,91.96
381,95.764,382,3.048,92.716,0.314,0.2,92.202
382,96.014,383,3.056,92.958,0.314,0.2,92.444
383,96.264,384,3.064,93.2,0.314,0.2,92.686
384,96.514,385,3.072,93.442,0.314,0.2,92.928
385,96.764,386,3.08,93.684,0.314,0.2,93.17
386,97.014,387,3.088,93.926,0.314,0.2,93.412
387,97.264,388,3.096,94.168,0.314,0.2,93.654
388,97.514,389,3.104,94.41,0.314,0.2,93.896
389,97.764,390,3.112,94.652,0.314,0.2,94.138
390,98.014,391,3.12,94.894,0.314,0.2,94.38
391,98.264,392,3.128,95.136,0.314,0.2,94.622
392,98.514,393,3.136,95.378,0.314,0.2,94.864
393,98.764,394,3.144,95.62,0.314,0.2,95.106
394,99.014,395,3.152,95.862,0.314,0.2,95.348
395,99.264,396,3.16,96.104,0.314,0.2,95.59
396,99.514,397,3.168,96.346,0.314,0.2,95.832
397,99.764,398,3.176,96.588,0.314,0.2,96.074
398,100.014,399,3.184,96.83,0.314,0.2,96.316
399,100.264,400,3.192,97.072,0.314,0.2,96.558
400,100.514,401,3.2,97.314,0.314,0.2,96.8
401,100.764,402,3.208,97.556,0.314,0.2,97.042
402,101.014,403,3.216,97.798,0.314,0.2,97.284
403,101.264,404,3.224,98.04,0.314,0.2,97.526
404,101.514,405,3.232,98.282,0.314,0.2,97.768
405,101.764,406,3.24,98.524,0.314,0.2,98.01
406,102.014,407,3.248,98.766,0.314,0.2,98.252
407,102.264,408,3.256,99.008,0.314,0.2,98.494
408,102.514,409,3.264,99.25,0.314,0.2,98.736
409,102.764,410,3.272,99.492,0.314,0.2,98.978
410,103.014,411,3.28,99.734,0.314,0.2,99.22
411,103.264,412,3.288,99.976,0.314,0.2,99.462
412,103.514,413,3.296,100.218,0.314,0.2,99.704
413,103.764,414,3.304,100.46,0.314,0.2,99.946
414,104.014,415,3.312,100.702,0.314,0.2,100.188
415,104.264,416,3.32,100.944,0.314,0.2,100.43
416,104.514,417,3.328,101.186,0.314,0.2,100.672
417,104.764,418,3.336,101.428,0.314,0.2,100.914
418,105.014,419,3.344,101.67,0.314,0.2,101.156
419,105.264,420,3.352,101.912,0.314,0.2,101.398
420,105.514,421,3.36,102.154,0.314,0.2,101.64
421,105.764,422,3.368,102.396,0.314,0.2,101.882
422,106.014,423,3.376,102.638,0.314,0.2,102.124
423,106.264,424,3.384,102.88,0.314,0.2,102.366
424,106.514,425,3.392,103.122,0.314,0.2,102.608
425,106.764,426,3.4,103.364,0.314,0.2,102.85
426,107.014,427,3.408,103.606,0.314,0.2,103.092
427,107.264,428,3.416,103.848,0.314,0.2,103.334
428,107.514,429,3.424,104.09,0.314,0.2,103.576
429,107.764,430,3.432,104.332,0.314,0.2,103.818
430,108.014,431,3.44,104.574,0.314,0.2,104.06
431,108.264,432,3.448,104.816,0.314,0.2,104.302
432,108.514,433,3.456,105.058,0.314,0.2,104.544
433,108.764,434,3.464,105.3,0.314,0.2,104.786
434,109.014,435,3.472,105.542,0.314,0.2,105.028
435,109.264,436,3.48,105.784,0.314,0.2,105.27
436,109.514,437,3.488,106.026,0.314,0.2,105.512
437,109.764,438,3.496,106.268,0.314,0.2,105.754
438,110.014,439,3.504,106.51,0.314,0.2,105.996
439,110.264,440,3.512,106.752,0.314,0.2,106.238
440,110.514,441,3.52,106.994,0.314,0.2,106.48
441,110.764,442,3.528,107.236,0.314,0.2,106.722
442,111.014,443,3.536,107.478,0.314,0.2,106.964
443,111.264,444,3.544,107.72,0.314,0.2,107.206
444,111.514,445,3.552,107.962,0.314,0.2,107.448
445,111.764,446,3.56,108.204,0.314,0.2,107.69
446,112.014,447,3.568,108.446,0.314,0.2,107.932
447,112.264,448,3.576,108.688,0.314,0.2,108.174
448,112.514,449,3.584,108.93,0.314,0.2,108.416
449,112.764,450,3.592,109.172,0.314,0.2,108.658
450,113.014,451,3.6,109.414,0.314,0.2,108.9
451,113.264,452,3.608,109.656,0.314,0.2,109.142
452,113.514,453,3.616,109.898,0.314,0.2,109.384
453,113.764,454,3.624,110.14,0.314,0.2,109.626
454,114.014,455,3.632,110.382,0.314,0.2,109.868
455,114.264,456,3.64,110.624,0.314,0.2,110.11
456,114.514,457,3.648,110.866,0.314,0.2,110.352
457,114.764,458,3.656,111.108,0.314,0.2,110.594
458,115.014,459,3.664,111.35,0.314,0.2,110.836
459,115.264,460,3.672,111.592,0.314,0.2,111.078
460,115.514,461,3.68,111.834,0.314,0.2,111.32
461,115.764,462,3.688,112.076,0.314,0.2,111.562
462,116.014,463,3.696,112.318,0.314,0.2,111.804
463,116.264,464,3.704,112.56,0.314,0.2,112.046
464,116.514,465,3.712,112.802,0.314,0.2,112.288
465,116.764,466,3.72,113.044,0.314,0.2,112.53
466,117.014,467,3.728,113.286,0.314,0.2,112.772
467,117.264,468,3.736,113.528,0.314,0.2,113.014
468,117.514,469,3.744,113.77,0.314,0.2,113.256
469,117.764,470,3.752,114.012,0.314,0.2,113.498
470,118.014,471,3.76,114.254,0.314,0.2,113.74
471,118.264,472,3.768,114.496,0.314,0.2,113.982
472,118.514,473,3.776,114.738,0.314,0.2,114.224
473,118.764,474,3.784,114.98,0.314,0.2,114.466
474,119.014,475,3.792,115.222,0.314,0.2,114.708
475,119.264,476,3.8,115.464,0.314,0.2,114.95
476,119.514,477,3.808,115.706,0.314,0.2,115.192
477,119.764,478,3.816,115.948,0.314,0.2,115.434
478,120.014,479,3.824,116.19,0.314,0.2,115.676
479,120.264,480,3.832,116.432,0.314,0.2,115.918
480,120.514,481,3.84,116.674,0.314,0.2,116.16
481,120.764,482,3.848,116.916,0.314,0.2,116.402
482,121.014,483,3.856,117.158,0.314,0.2,116.644
483,121.264,484,3.864,117.4,0.314,0.2,116.886
484,121.514,485,3.872,117.642,0.314,0.2,117.128
485,121.764,486,3.88,117.884,0.314,0.2,117.37
486,122.014,487,3.888,118.126,0.314,0.2,117.612
487,122.264,488,3.896,118.368,0.314,0.2,117.854
488,122.514,489,3.904,118.61,0.314,0.2,118.096
489,122.764,490,3.912,118.852,0.314,0.2,118.338
490,123.014,491,3.92,119.094,0.314,0.2,118.58
491,123.264,492,3.928,119.336,0.314,0.2,118.822
492,123.514,493,3.936,119.578,0.314,0.2,119.064
493,123.764,494,3.944,119.82,0.314,0.2,119.306
494,124.014,495,3.952,120.062,0.314,0.2,119.548
